year,date,temp_mean,temp_min,temp_max,hum_mean,light_mean,light_max,st1,st2,st3,st4,sm1,sm2,sm3,sm4,ph,salt,pest_count,lure_count,spore_count,label
2024,2024-07-26,20.27888596491228,15.7,24.4,84.08179166666666,21621.951978070178,100561.66,23.746919468810916,23.276458942495125,22.606028874269004,21.750021320662768,15.742765594541911,15.736809210526316,15.018968079922027,16.158801169590642,7.265392041141272,0.0133445294419559,2.0,1.0,9.0,2
2024,2024-07-27,21.79997149122807,20.78,24.32,92.9577302631579,8464.858949561403,43502.72,23.26688596491228,23.047753411306044,22.476780579922025,21.663423489278752,15.659788620857702,15.442278265107213,14.78562317251462,15.974912889863548,7.27336813106554,0.0129128877486409,0.0,1.0,37.0,2
2024,2024-07-28,24.39166666666667,21.7,28.78,90.11,24917.520624999997,100862.64,23.989625365497076,23.013759746588693,22.214809332358676,21.44575475146199,16.87036976120858,16.130018274853803,15.370465399610136,16.414928728070176,7.208538848867625,0.0131998264404711,0.0,1.0,2.0,2
2024,2024-07-29,21.824769736842104,17.933333333333334,24.983333333333334,89.26941337719298,11774.533855994152,49171.85,23.34771990740741,23.142236232943468,22.529671661793373,21.699307383040935,20.85394858674464,19.442762548732944,18.61414900097466,19.339962841130603,6.942779064856378,0.0167777216550331,1.0,1.0,19.0,2
2024,2024-07-30,19.5008569317315,16.0,23.166666666666668,83.77545464658022,24997.87241823989,71139.34999999999,22.298697002923976,22.143642787524367,21.835477582846003,21.324962841130606,20.132510355750487,19.17362573099415,18.142962353801167,18.65430921052631,7.036371876781228,0.0149850598706975,1.0,1.0,12.0,2
2024,2024-07-31,22.785937500000003,15.7,27.675,86.68151041666667,30562.094626501617,110016.775,23.011998659844053,22.37730933235867,21.79685733430799,21.16106725146199,19.124478557504872,18.68782711988304,17.839047270955163,18.374550438596497,7.065745130261984,0.0149372366104521,0.0,1.0,0.0,2
2024,2024-08-01,21.89256798245614,19.880000000000003,23.32,96.71546271929824,6686.047392543859,27562.9,22.99690363060429,22.705644493177388,22.10683905945419,21.34048245614035,20.51363243177388,19.06872807017544,17.986934088693957,18.72483065302144,7.037816388554667,0.0141575731928927,0.0,0.0,12.0,2
2024,2024-08-02,21.26581798245614,18.119999999999997,24.36,80.88883552631579,45548.28695394737,104326.94,22.278608399358617,22.093940353235237,21.72233786471106,21.15872131044457,20.913195466264227,19.51039243774759,18.17814274429353,18.673132919103313,7.0393241721232584,0.0141977910971995,1.0,0.0,0.0,2
2024,2024-08-03,19.465416666666663,15.98,22.380000000000003,80.811875,15841.871041666667,65805.54000000001,20.92377132066277,21.29815545808967,21.262537768031187,20.886438230994152,19.748397904483433,18.988969298245618,17.93934271442495,18.4568841374269,7.076113726432013,0.0135455925163587,0.0,0.0,0.0,2
2024,2024-08-04,20.783355263157897,14.15,26.275,82.72479440789473,32171.688643092108,116167.675,21.261033747563353,20.951436403508772,20.738915082846,20.433459429824563,18.94471856725146,18.547141812865497,17.614295199805067,18.207394005847952,7.079401120417862,0.01285965386664,0.0,0.0,0.0,2
2024,2024-08-05,22.28996710526316,18.525,24.6,89.59756030701755,8935.272872807018,44005.7,21.68288438109162,21.39002253898635,20.99190972222222,20.46316825048733,18.27732821637427,18.112325170565303,17.338127436647174,18.030725511695906,7.10019465281031,0.0124458486610197,1.0,1.0,2.0,2
2024,2024-08-06,24.206263706140348,21.075000000000003,28.425,92.0317927631579,13289.59688870614,72588.7,22.84988243177388,21.895309454191036,21.16829130116959,20.51878959551657,18.003252923976607,17.85048976608187,17.1600919834308,17.923768884015594,7.115955677607161,0.0120800408735619,0.0,1.0,16.0,2
2024,2024-08-07,24.14550986842105,20.924999999999997,27.85,95.43547697368422,8910.119342673383,55115.7,23.39449744152047,22.558709186159845,21.708922392787525,20.866504020467836,17.741002680311894,17.61966374269006,17.053955896686162,17.86805311890838,7.1124261178334685,0.0118884400506614,0.0,0.0,0.0,2
2024,2024-08-08,24.264498355263157,21.175,29.8,89.85694353070176,24296.218799327296,104330.475,23.921194566276803,22.943924829434696,22.021713572124757,21.125506213450297,18.11252680311891,17.624113669590642,16.964106359649122,17.770575657894735,7.0946309540413015,0.011935550939416,1.0,0.0,16.0,2
2024,2024-08-09,22.008881578947367,18.775,27.1,92.27583333333334,17888.043641942557,108529.55,23.236929824561404,22.845307626705655,22.186675194931773,21.36103131091618,17.729935428849902,17.409015594541913,16.775125487329436,17.62952668128655,7.089782629272651,0.0116599161144351,0.0,0.0,17.0,2
2024,2024-08-10,20.14630756578947,16.75,24.675,88.04666666666667,22964.090367324563,112933.15,21.928123172514617,21.987260599415205,21.73241898148148,21.19584490740741,17.52859953703704,17.22471613060429,16.534370735867448,17.440057261208576,7.090728736570344,0.0112982291959846,0.0,0.0,29.0,2
2024,2024-08-11,20.90309714795009,20.375,22.0,94.68663101604278,1248.1714126559714,8630.45,21.238161021984553,21.192592592592593,21.0102990691226,20.67690631808279,19.259323628441276,17.74417211328976,16.70530798177857,17.6921073479897,7.076435739881065,0.0120034792780748,0.0,0.0,0.0,2
2024,2024-08-12,22.608179824561404,20.825,25.575,90.89269188596492,12257.297705592106,79641.025,21.72527655945419,21.273185307017545,20.925568957115008,20.52463084795322,19.699192860623786,18.204121588693955,16.898338815789472,17.860752314814814,7.073929258350124,0.0122069945076358,0.0,1.0,0.0,2
2024,2024-08-13,23.211595394736843,20.25,28.674999999999997,89.94692434210526,22019.91811403509,124808.225,22.85843384502924,22.01546966374269,21.297618786549705,20.636926169590645,19.19294895224171,18.284471247563353,17.175250365497075,17.98755969785575,7.094425415522752,0.0112006469298245,2.0,0.0,0.0,2
2024,2024-08-14,22.80405153508772,17.375,28.9,81.62064692982456,29886.06971765351,113448.25,22.92125,22.33609588206628,21.657063840155946,20.911148269980504,18.27262670565302,17.96650645711501,17.054931773879144,17.9285020711501,7.105888316980359,0.0108603549527098,0.0,0.0,0.0,2
2024,2024-08-15,22.67725071945244,15.575,28.7,83.97071960521784,28799.058330801585,103216.95,22.253515366120556,21.94869032063983,21.5294409994971,20.940652105413676,17.433353876008155,17.45110967547854,16.774537657812555,17.78720677276077,7.104439880021868,0.011053572197,0.0,0.0,0.0,2
2024,2024-08-16,23.69146655701754,18.4,29.35,83.01727521929824,28125.818018092104,107979.1,23.15063080495356,22.426301599587205,21.754958075335395,21.0640447626419,16.68827528379773,16.993164344685244,16.758348813209494,17.81074754901961,7.096648545611076,0.0099121999817581,0.0,0.0,0.0,2
2024,2024-08-17,22.91448739035088,16.75,29.775,86.70584978070175,32424.04610388575,98202.3,23.358544891640868,22.692094298245618,21.9902786377709,21.243382352941175,15.464609133126936,16.460346362229103,16.422140092879257,17.60299084107327,7.1106475330095735,0.0094749592731829,0.0,0.0,0.0,2
2024,2024-08-18,21.613166118421052,16.85,25.9,86.76607182017544,27461.758799342104,106284.825,22.79972587719298,22.53671504127967,22.03641124871001,21.36271026831785,14.713409442724458,15.946790505675956,16.08488519091847,17.377061403508772,7.121225540291785,0.0090189142326971,1.0,0.0,0.0,2
2024,2024-08-19,18.729506517925344,10.94,24.2,71.34811152241613,29226.94461643709,91984.74,21.32078201278749,21.531036197309877,21.416622104509003,21.061913970594407,14.03355016958308,15.160315485263382,15.49573146374714,17.01797279461758,7.144475718452167,0.008359800577818,0.0,0.0,0.0,2
2024,2024-08-20,18.92625,9.0,27.04,75.74416666666666,32247.679791666666,85684.36,19.861592492260066,20.34046439628483,20.605103844169246,20.53578624871001,13.3587693498452,14.722302631578948,15.10280379256966,16.709610423116615,7.145161453943829,0.0078667245723012,0.0,1.0,0.0,2
2024,2024-08-21,20.70531735588973,13.419999999999998,26.339999999999996,77.13252161654135,30893.073265664156,92437.22,21.02515092879257,20.675746904024766,20.491953689370487,20.23702012383901,12.977972639460644,14.368557791537668,14.821684081527348,16.45605585655315,7.149540040977226,0.0073749310493855,1.0,1.0,0.0,2
2024,2024-08-22,23.28493201754386,20.24,27.360000000000003,95.07898464912282,7363.0539364035085,55343.96,22.53556759545924,21.732269736842103,21.058717750258,20.448481682146543,14.021611842105262,15.24325915892673,15.339144736842105,16.905233488132097,7.140556847295973,0.0077236533094098,0.0,0.0,0.0,2
2024,2024-08-23,18.901697368421058,15.72,20.4,98.950625,7690.398726792565,28247.68,21.16573980908153,21.420644994840043,21.18952915376677,20.695362487100105,21.26642515816395,20.983512641898862,19.511606037151704,20.63717685758514,6.915515429736084,0.0101772504873294,0.0,0.0,0.0,2
2024,2024-08-24,17.29028545832822,13.75,22.2,86.28138956620865,20007.132192112625,98751.06666666668,19.94893124355005,20.329923245614033,20.44422149122807,20.29032314241486,22.41422471620227,22.192361326109392,20.63484649122807,21.74490454076367,6.821894805475369,0.0120602798531137,0.0,1.0,0.0,2
2024,2024-08-25,18.18852782999165,12.8,23.333333333333332,91.15737233709274,11783.847087510445,87642.75,18.911114551083593,19.425393446852425,19.751901444788444,19.784407249742003,22.013401468242797,21.909156991744062,20.26856037151703,20.977385835913314,6.845601065539079,0.0112966267230576,0.0,0.0,0.0,2
2024,2024-08-26,18.00654276400776,14.75,23.016666666666666,92.65679007459448,11979.568682146251,86533.43333333333,19.515208750859383,19.673145201510252,19.646910342884073,19.505166920516245,23.708558910912934,23.403548262205955,22.33833703110909,22.573394130735576,6.739152438738453,0.010516873761734,0.0,0.0,0.0,2
2024,2024-08-27,17.918328207118968,13.583333333333334,23.833333333333332,91.83482242395286,24070.33147578564,103134.46666666667,19.19652131755712,19.374012113206486,19.440481577246285,19.341532700036534,24.80673151576684,23.572442455242967,22.209220510946853,22.34043941991512,6.659391120661764,0.0102481941292403,1.0,1.0,0.0,2
2024,2024-08-28,20.24059393274854,14.816666666666668,26.866666666666664,88.13029239766081,28525.066659012955,91327.56666666668,19.994212461300307,19.678261738906087,19.47507481940144,19.246009416924664,24.184009731359648,23.224345330237355,21.782866357069143,21.57881320949432,6.768285678325185,0.0096032188870614,0.0,1.0,0.0,2
2024,2024-08-29,22.747370248538015,18.6,27.316666666666663,83.39927997076023,29422.38696820175,91364.6,21.236602167182664,20.54706978844169,19.989881320949433,19.492552889576885,23.531824287280703,22.85104231166151,21.53256256449949,21.337607069143445,6.876421190494066,0.0092175123355263,1.0,1.0,0.0,2
2024,2024-08-30,20.61758608937885,17.650000000000002,24.03333333333333,93.5150472676624,9972.168861921133,86550.26666666666,20.90962719298246,20.6953302373581,20.302914731682147,19.790152863777088,24.49013706140351,23.131361584107328,21.992994066047473,21.885874613003097,6.8728837275319234,0.0093829756030701,0.0,0.0,0.0,2
2024,2024-08-31,18.638366228070176,13.266666666666667,23.133333333333336,77.61968932748537,25347.195334429824,95278.35,19.58823851909185,20.026517027863775,20.030611455108357,19.75114099587203,26.18881990131579,24.752541279669764,23.796772445820434,23.638357843137253,6.832380790566974,0.0101747881672265,0.0,0.0,0.0,2
2024,2024-09-01,16.45438779239766,13.083333333333334,22.233333333333334,78.13203618421052,16950.489863304094,101806.31666666668,17.818028895768833,18.605872033023736,19.086009416924668,19.2025257997936,25.08842379385965,24.01800825593395,22.814950335397317,22.861488003095975,6.998902630301395,0.0094365371436403,0.0,0.0,0.0,2
2024,2024-09-02,17.81632045088567,11.183333333333332,23.85,76.87320853462158,28895.92922705314,82660.08333333333,17.846277507658584,18.223422613192433,18.540220201793097,18.66485694612293,24.30778711777353,23.406337652117703,22.36391754026025,22.21340111295354,6.946962940395774,0.0088656026039178,0.0,0.0,0.0,2
2024,2024-09-03,20.239834681501467,14.233333333333334,26.066666666666663,77.51818272662233,30639.87044160106,81958.13333333333,18.83851833706607,18.637211577520148,18.574914284302743,18.498273513492745,23.524262259705115,22.86634371637793,22.003239411105987,21.932452023362536,7.259166567699348,0.008554101912444,0.0,2.0,0.0,2
2024,2024-09-04,19.50847255449229,14.033333333333331,25.4,81.5646374933546,19071.70752541866,93729.68333333332,19.011324174406607,18.926978199174407,18.802558694530443,18.593074045407636,22.735399533991227,22.31280056759546,21.703246259029928,21.702619324045408,7.168717677888414,0.0083288109923245,0.0,1.0,0.0,2
2024,2024-09-05,16.257487700407385,10.083333333333334,20.833333333333332,77.79407044648137,15531.261424329785,89992.68333333333,17.938218524251806,18.589300180598556,18.74595717234262,18.608767414860683,24.68481085526316,23.521148090815274,23.102532249742,23.16544311145511,6.918985233118577,0.0090739905427631,0.0,1.0,0.0,2
2024,2024-09-06,16.38671235380117,9.966666666666669,23.166666666666668,74.04939692982457,26762.08388340643,92849.3,16.401764705882353,17.13879901960784,17.73955624355005,18.020521155830753,24.00747190241228,23.16931630546955,22.264992260061916,22.433185629514963,7.030660632154568,0.0087363952850877,0.0,0.0,0.0,2
2024,2024-09-07,13.680555555555555,13.516666666666666,13.883333333333333,89.67222222222222,0.0,0.0,16.185294117647057,17.250980392156862,17.672549019607843,17.798039215686273,23.834375,22.970588235294116,22.12549019607843,22.17549019607843,6.927745098039216,0.0085989583333333,0.0,0.0,0.0,2
2024,2024-09-09,21.333256524916077,19.3,24.933333333333337,70.44947553214834,26368.17956615378,83996.65000000001,17.007962301587302,16.315717592592595,16.578423941798942,16.927159391534392,24.301166666666667,22.83534193121693,22.56389814814815,22.24843783068783,6.872935221318943,0.0100028138528138,0.0,1.0,0.0,2
2024,2024-09-10,18.36861171866007,14.72,22.119999999999997,76.6869297033882,15032.3799870688,89807.18000000001,17.393862370529607,17.17729887303759,17.04833325190541,17.070183294247933,25.99734683408247,23.42942235033548,22.05439075630252,22.058619715327993,6.960235562756654,0.0110197618233339,0.0,2.0,0.0,2
2024,2024-09-11,17.523703985140155,12.066666666666668,23.75,68.4548125633232,27133.88493329956,80345.5,17.256228009579072,17.132357119830523,17.218305643824262,17.181782317859447,24.447951028661866,22.838951367781153,22.570453451690156,22.190164007092196,6.987200206503555,0.0102072395689416,0.0,1.0,0.0,2
2024,2024-09-12,16.154110142118864,11.75,21.55,64.95415455426357,19887.367320736434,93285.28333333333,16.258196924603176,16.62467757936508,16.92522321428571,16.98767361111111,23.831723484848485,22.50592757936508,22.2593253968254,21.96001984126984,6.971862194338036,0.0100779356060606,0.0,2.0,0.0,2
2024,2024-09-13,11.920126096491227,6.2,17.3,59.21730994152048,26481.486798245616,79290.05,14.383355263157895,15.58589912280702,16.339824561403507,16.64359649122807,22.97212918660287,21.839188596491223,21.737083333333334,21.70260964912281,6.996895605436659,0.0098337799043062,0.0,0.0,0.0,2
2024,2024-09-14,12.072048611111107,5.95,19.05,69.01220238095239,21120.339955357143,88125.86666666665,13.443142361111112,14.569010416666666,15.461545138888887,15.980381944444446,22.340530303030302,21.292795138888888,21.233680555555555,21.530729166666664,6.969033084287754,0.0104883333333333,1.0,0.0,0.0,2
2024,2024-09-15,13.582472826086956,6.283333333333334,21.016666666666666,75.83962107487922,25054.773739432367,77822.18333333333,14.006184210526316,14.569716905901116,15.151099481658692,15.557898724082934,21.786542763157893,20.96288975279107,21.162051435406696,21.418538676236043,6.9329023989854,0.0102808804824561,0.0,1.0,0.0,2
2024,2024-09-16,13.519999999999998,8.283333333333333,19.083333333333332,81.1119298245614,10121.316315789472,44067.98333333334,13.934418859649124,14.482307615629985,15.038677232854864,15.376720494417862,21.53310635964912,20.714514553429023,20.94200956937799,21.345261164274323,6.9149136967804585,0.0101430592105263,0.0,0.0,0.0,2
2024,2024-09-17,15.623263589301123,8.583333333333334,23.75,68.91963096778832,23809.66905524132,75160.83333333333,14.731818181818182,14.84839015151515,15.097443181818182,15.28068181818182,21.281770833333333,20.514772727272728,20.75274621212121,21.227840909090908,6.9641756903204,0.0100028125,0.0,1.0,0.0,2
2024,2024-09-18,12.367142697132616,5.1499999999999995,22.516666666666666,70.52804099462365,20219.59590053763,85557.09999999999,13.574330143540667,14.475361842105263,15.009052033492823,15.247979465709731,20.635902412280704,20.080264154704945,20.506828149920253,21.04487240829346,6.9701229946393966,0.0098641041666666,0.0,1.0,0.0,2
2024,2024-09-19,6.481052631578947,2.8666666666666667,12.5,85.21192982456141,7154.698245614035,64217.48333333334,10.770143540669856,12.761095494417862,14.0542663476874,14.714964114832537,20.751088815789473,19.93906798245614,20.353125,20.94982057416268,6.98451769019265,0.0107892288011695,0.0,0.0,0.0,2
2024,2024-09-20,9.067013888888887,3.216666666666667,15.95,74.35555555555555,23555.77760416667,89910.2,10.293655303030304,11.581155303030302,12.84375,13.744602272727274,22.7578125,20.63248106060606,20.611458333333335,21.091666666666665,7.010718706462227,0.0108065972222222,0.0,1.0,0.0,2
2024,2024-09-21,8.548926917828412,0.3,16.383333333333333,65.66927852872043,25339.664372288356,77342.43333333333,9.960373694288169,11.188928429027111,12.29761961722488,13.10023624401914,22.526233552631577,20.60100279106858,20.49830043859649,20.957711323763956,6.97254188264752,0.0107543859649122,0.0,1.0,0.0,1
2024,2024-09-22,10.03633748349368,2.05,18.75,67.15145509102057,24236.1308757192,75112.01666666666,10.293193779904309,11.156380582137162,12.071901913875598,12.776963716108453,22.238217105263157,20.509182615629985,20.41461523125997,20.87588716108453,6.9589313648404945,0.01063125,0.0,1.0,0.0,2
2024,2024-09-23,12.217851307189544,4.383333333333334,21.583333333333332,71.14993668300654,21734.460859885618,76908.13333333333,11.392708333333331,11.68001893939394,12.202272727272726,12.678219696969698,22.038854166666667,20.488825757575757,20.38712121212121,20.825473484848484,6.95395375266028,0.010586574074074,0.0,1.0,0.0,2
2024,2024-09-24,14.117938301735522,8.183333333333334,21.38333333333333,74.7345808573854,18447.77530925769,78985.36666666667,12.88574162679426,12.639043062200956,12.735215311004788,12.899712918660288,21.949473684210524,20.510813397129187,20.4311004784689,20.822296650717703,6.934146554392111,0.0106442105263157,0.0,0.0,0.0,2
2024,2024-09-25,15.318808479532164,10.716666666666669,19.566666666666663,82.36833333333334,10623.823062865498,68111.03333333334,13.73560606060606,13.38039772727273,13.329166666666667,13.30435606060606,22.121666666666663,20.69981060606061,20.607386363636365,20.942045454545458,6.93826642364175,0.0107799768518518,0.0,0.0,0.0,2
2024,2024-09-26,13.984375,12.316666666666668,16.75,93.4253472222222,5481.564583333333,29236.13333333333,14.059564393939397,13.898579545454544,13.817897727272726,13.694791666666667,24.198645833333337,21.890435606060606,21.444696969696967,21.39602272727273,6.9342969210759255,0.0114732638888888,2.0,2.0,0.0,2
2024,2024-09-27,13.43651097670251,6.783333333333334,18.95,86.85784916760987,15118.500464240236,97222.6,14.19511961722488,14.13607655502392,14.067272727272728,13.923827751196171,23.977894736842103,21.881913875598084,21.375885167464116,21.379712918660285,6.955584842315764,0.0116730994152046,0.0,0.0,0.0,2
2024,2024-09-28,12.69563058995528,4.45,21.1,78.67809189026488,24140.35950588396,80518.88333333333,12.984185606060606,13.484375,13.809848484848484,13.900757575757575,23.499166666666667,21.62007575757576,21.18058712121212,21.281628787878788,6.936758280575578,0.0116173611111111,0.0,0.0,0.0,2
2024,2024-09-29,15.970052997076024,8.166666666666666,24.03333333333333,74.27743969298245,21176.48320906433,71704.95,13.480018939393942,13.419128787878789,13.623011363636364,13.73039772727273,23.2971875,21.524715909090908,21.098200757575757,21.227367424242427,6.940215818823427,0.0115252314814814,1.0,1.0,0.0,2
2024,2024-09-30,13.776228070175437,7.483333333333333,21.416666666666668,78.92808479532164,5865.123157894737,35217.01666666667,13.804593301435403,13.926028708133972,13.996650717703348,13.915789473684212,23.01126315789474,21.478564593301435,21.081913875598087,21.247655502392345,6.97672601920661,0.0115980116959064,0.0,2.0,0.0,2
2024,2024-10-01,8.191911549707603,2.65,13.683333333333332,67.85126279239766,10499.883585526317,71157.86666666667,10.978503787878788,12.28191287878788,13.17660984848485,13.58125,22.396770833333335,21.10274621212121,20.90028409090909,21.093655303030303,6.991309226558068,0.0114304398148148,0.0,1.0,0.0,2
2024,2024-10-02,7.449586288416076,0.35,14.583333333333334,67.16613844562647,18021.810690011825,73435.41666666667,9.390389784946237,10.859564393939394,12.036742424242425,12.754261363636363,21.9915625,20.82679924242424,20.685037878787877,20.913541666666667,7.002782441247095,0.0111018518518518,0.0,2.0,0.0,1
2024,2024-10-03,10.869212353801167,3.1666666666666665,19.383333333333333,61.65551535087719,22214.070864400583,71026.56666666667,9.900861244019138,10.56842105263158,11.452057416267944,12.141626794258372,21.863052631578945,20.728516746411483,20.609473684210528,20.810717703349283,7.048499361084893,0.0108286549707602,0.0,0.0,0.0,2
2024,2024-10-04,12.91189144736842,4.3999999999999995,21.816666666666663,60.744325657894734,21847.22675621345,70159.65000000001,10.827935606060606,11.126988636363636,11.586174242424242,11.992424242424242,21.687708333333333,20.69289772727273,20.573106060606055,20.764488636363637,7.018881494575184,0.0107509259259259,0.0,2.0,0.0,2
2024,2024-10-05,12.97021479474054,5.516666666666667,21.2,64.96200441634046,13494.13348639968,69619.3,11.200897867564532,11.483389450056116,11.846015712682378,12.096632996632996,21.52111111111111,20.632884399551067,20.50628507295174,20.71358024691358,6.996465483658418,0.0107340192043895,0.0,1.0,0.0,2
2024,2024-10-06,9.909824561403507,1.25,15.55,54.61824561403509,18851.898070175437,76972.09999999999,11.060052936984627,11.729282296650718,12.067272727272728,12.20976076555024,21.264526315789475,20.506507177033495,20.459138755980863,20.687655502392342,7.058323310374981,0.010678947368421,0.0,1.0,0.0,1
2024,2024-10-07,7.28280701754386,0.6,15.333333333333334,51.98815423976608,19328.476869517544,68853.38333333333,8.235575159489633,9.82594696969697,10.894318181818182,11.503787878787875,20.65458333333333,20.05691287878788,20.13418560606061,20.460890151515148,7.044497302841571,0.0104269675925925,0.0,2.0,0.0,1
2024,2024-10-08,8.94970211988304,0.8166666666666668,17.466666666666665,54.2969206871345,15949.150871710526,73272.13333333333,8.176685606060605,9.296496212121212,10.356534090909092,11.114488636363635,20.56427083333333,19.97367424242424,20.026420454545455,20.32405303030303,7.051303960343455,0.0101475694444444,0.0,2.0,0.0,1
2024,2024-10-09,6.669451115957647,0.8666666666666667,14.683333333333332,49.89782245396293,18595.01301904473,66649.90000000001,7.380235162374021,8.684497607655503,9.611004784688994,10.284976076555024,20.322105263157894,19.80909090909091,19.91377990430622,20.23272727272727,7.059155847139106,0.0099479532163742,0.0,1.0,0.0,1
2024,2024-10-10,10.156330763063572,0.1333333333333333,18.416666666666668,56.7048269784003,16821.773581104982,66293.03333333334,7.770454545454545,8.436363636363636,9.31439393939394,10.044791666666669,20.296770833333333,19.72414772727273,19.794223484848484,20.13503787878788,7.0598814254644955,0.0097493055555555,0.0,0.0,0.0,1
2024,2024-10-11,9.670405701754389,4.133333333333333,15.083333333333334,64.5246875,20066.17924524854,72893.38333333333,9.219149720893142,9.473864633173845,9.9304076953748,10.337033492822966,20.59456907894737,20.0188855661882,19.933239633173844,20.20418062200957,7.058331438533181,0.0097529349415204,0.0,2.0,0.0,2
2024,2024-10-12,7.898618421052632,1.95,14.333333333333334,54.493064692982465,17074.659285453217,74777.03333333334,8.129800670113701,9.003910486443381,9.75648624401914,10.25373504784689,20.389066885964912,19.862998405103667,19.88020235247209,20.18634370015949,7.093695413369935,0.0097337012670565,0.0,0.0,0.0,1
2024,2024-10-13,7.315070805337812,0.15,14.033333333333331,46.74608521525445,18933.75046768073,69605.83333333333,6.756439393939394,7.890909090909091,8.900094696969697,9.615340909090907,20.103020833333332,19.61827651515151,19.71695075757576,20.05719696969697,7.108507466184727,0.0095304398148148,0.0,2.0,0.0,1
2024,2024-10-14,13.671440058479533,2.8166666666666664,20.3,60.43078581871345,11500.140370979532,63140.15,8.944306220095694,8.697129186602872,9.125645933014354,9.63799043062201,20.328736842105265,19.718947368421052,19.73875598086125,20.0777033492823,7.08335622460869,0.009458596491228,0.0,2.0,0.0,2
2024,2024-10-15,9.29095211988304,0.45,17.45,64.28377923976608,5351.659239766082,52137.88333333333,9.87935606060606,10.104924242424245,10.152935606060607,10.14403409090909,20.455,19.874621212121212,19.895833333333332,20.20530303030303,7.056050684089818,0.0096201388888888,0.0,2.0,0.0,1
2024,2024-10-16,4.435538921299474,0.1166666666666666,9.45,46.29488186818424,17437.981667405435,68021.81666666667,5.877411283891547,7.523295454545454,8.79659090909091,9.551799242424243,19.805104166666663,19.451041666666665,19.622916666666665,20.05227272727273,7.115162070048874,0.0093905092592592,0.0,2.0,0.0,1
2024,2024-10-17,6.150877192982456,0.4833333333333334,12.216666666666669,58.32473684210527,17409.671228070176,64853.78333333333,6.411827956989248,7.378277511961722,8.340191387559809,9.103827751196173,19.78557894736842,19.419617224880383,19.552631578947366,19.97827751196172,7.1334569527289,0.0092087719298245,0.0,1.0,0.0,1
2024,2024-10-18,6.6461805555555555,1.15,11.033333333333331,76.46770833333333,3904.7371527777777,31875.6,6.531448558162268,7.288541666666666,8.133901515151514,8.813162878787878,21.167291666666664,20.205018939393938,19.852083333333333,20.078030303030303,7.12612131318814,0.0092971064814814,0.0,1.0,0.0,1
2024,2024-10-19,1.7761166043595693,0.1,4.45,50.91178946565682,16986.959180905247,63712.48333333333,3.0659838516746407,5.313920454545454,6.878598484848485,7.853977272727272,21.268541666666668,20.08342803030303,19.824147727272727,20.02537878787879,7.222012471151044,0.0092946759259259,0.0,1.0,0.0,1
2024,2024-10-20,2.6769941480675628,0.1,5.933333333333334,44.85395157369073,17935.286243832674,62077.96666666667,1.94275120504264,36.05403058040358,5.355247208931419,6.655885167464115,20.836105263157897,19.751196172248804,19.66381711855396,19.903732057416267,7.242134780363434,0.0089869005847953,0.0,1.0,0.0,1
2024,2024-10-21,4.341717413871886,0.1,7.8,71.55846126923363,4767.40916713769,22453.983333333337,2.611419068736142,3.6916546563192902,5.114966740576497,6.377272727272728,20.960365853658537,19.91718403547672,19.693902439024388,19.887250554323725,7.227768867460862,0.0088077235772357,0.0,2.0,0.0,1
2024,2024-10-22,4.878692910296572,0.1,8.85,77.43076407861243,14077.489348824522,65685.34999999999,5.148256333830104,5.492950819672131,5.933065076999503,6.48229259811227,21.824562841530057,20.409937903626428,19.93659215101838,19.992883755588675,7.182946056024606,0.0090639344262295,0.0,2.0,0.0,1
